DrugID,Drug_Target
DB00562,760
DB00606,760
DB00695,760
DB00703,760
DB00774,760
DB00819,760
DB00869,760
DB00880,760
DB00909,760
DB00999,760
DB01021,760
DB01031,760
DB01119,760
DB01144,760
DB01194,760
DB01325,760
DB01671,760
DB01748,760
DB01784,760
DB01942,760
DB01964,760
DB02069,760
DB02087,760
DB02220,760
DB02221,760
DB02292,760
DB02429,760
DB02479,760
DB02535,760
DB02602,760
DB02610,760
DB02679,760
DB02861,760
DB02866,760
DB02894,760
DB02986,760
DB03039,760
DB03221,760
DB03262,760
DB03270,760
DB03294,760
DB03333,760
DB03385,760
DB03526,760
DB03594,760
DB03596,760
DB03598,760
DB03674,760
DB03697,760
DB03844,760
DB03877,760
DB03904,760
DB03950,760
DB03975,760
DB04002,760
DB04081,760
DB04089,760
DB04180,760
DB04203,760
DB04371,760
DB04394,760
DB04549,760
DB04600,760
DB04601,760
DB04763,760
DB06891,760
DB06954,760
DB07048,760
DB07050,760
DB07363,760
DB07467,760
DB07476,760
DB07596,760
DB07632,760
DB07710,760
DB07742,760
DB08046,760
DB08083,760
DB08155,760
DB08156,760
DB08157,760
DB08165,760
DB08202,760
DB08301,760
DB08329,760
DB08416,760
DB08418,760
DB08645,760
DB08659,760
DB08765,760
DB08782,760
DB00114,875
DB00118,875
DB00133,875
DB00151,875
DB00165,875
DB03014,875
DB00293,7298
DB00322,7298
DB00432,7298
DB00440,7298
DB00441,7298
DB00544,7298
DB00642,7298
DB00650,7298
DB01101,7298
DB01643,7298
DB03541,7298
DB04530,7298
DB07577,7298
DB08478,7298
DB08479,7298
DB08734,7298
DB00242,6240
DB00441,6240
DB00631,6240
DB01005,6240
DB01073,6240
DB00686,2249
DB00980,4544
DB01065,4544
DB06594,4544
DB00157,10873
DB01907,10873
DB00157,3290
DB02329,3290
DB03461,3290
DB03814,3290
DB04652,3290
DB06992,3290
DB07017,3290
DB07049,3290
DB07056,3290
DB07310,3290
DB07316,3290
DB07619,3290
DB07624,3290
DB07866,3290
DB08277,3290
DB08280,3290
DB08771,3290
DB00157,1719
DB00205,1719
DB00440,1719
DB00563,1719
DB00642,1719
DB01131,1719
DB01157,1719
DB02104,1719
DB02427,1719
DB02559,1719
DB02583,1719
DB02919,1719
DB03060,1719
DB03125,1719
DB03351,1719
DB03461,1719
DB03695,1719
DB03886,1719
DB03987,1719
DB07140,1719
DB07141,1719
DB07142,1719
DB07144,1719
DB08234,1719
DB08406,1719
DB08448,1719
DB08642,1719
DB00114,6470
DB00116,6470
DB00145,6470
DB01055,6470
DB02067,6470
DB02800,6470
DB02824,6470
DB00609,3623
DB00951,3623
DB01907,3623
DB02990,3623
DB04289,3623
DB07090,3623
DB07123,3623
DB07155,3623
DB07178,3623
DB07188,3623
DB07192,3623
DB07222,3623
DB07287,3623
DB08604,3623
DB00036,2155
DB00100,2155
DB00170,2155
DB04590,2155
DB04593,2155
DB04606,2155
DB04758,2155
DB04767,2155
DB07207,2155
DB07247,2155
DB07376,2155
DB08232,2155
DB00157,3293
DB00157,4707
DB00163,266629
DB00200,81693
DB00171,156
DB00217,152
DB00246,152
DB00248,152
DB00268,152
DB00334,152
DB00363,152
DB00368,152
DB00413,152
DB00484,152
DB00575,152
DB00589,152
DB00697,152
DB00714,152
DB00734,152
DB00800,152
DB00925,152
DB01142,152
DB01186,152
DB01200,152
DB01224,152
DB01238,152
DB01267,152
DB01363,152
DB01392,152
DB01403,152
DB01577,152
DB06262,152
DB06694,152
DB00052,5618
DB01185,5618
DB00142,2897
DB00273,2897
DB00129,2628
DB00145,2628
DB02068,2628
DB02530,2628
DB04185,2628
DB04454,2628
DB00131,55902
DB00171,55902
DB00594,28988
DB03608,28988
DB00586,41
DB00594,41
DB00640,140
DB01223,140
DB00139,8801
DB00230,773
DB00661,773
DB00836,773
DB01244,773
DB00157,9563
DB08231,5534
DB00157,127
DB01907,127
DB03559,127
DB00135,51067
DB00025,2158
DB00170,2158
DB00142,2902
DB00454,2902
DB01173,2902
DB01931,2902
DB03929,2902
DB04620,2902
DB00157,4702
DB00770,5732
DB00917,5732
DB00929,5732
DB00398,3791
DB01268,3791
DB04727,3791
DB06938,3791
DB07183,3791
DB07274,3791
DB07326,3791
DB07333,3791
DB07334,3791
DB07514,3791
DB07528,3791
DB07537,3791
DB08042,3791
DB08519,3791
DB00140,55312
DB03247,55312
DB03431,55312
DB00129,4946
DB00118,27232
DB00145,27232
DB01752,27232
DB04272,27232
DB00583,54677
DB02648,54677
DB03832,54677
DB00130,5471
DB00157,4712
DB00157,3033
DB01907,3033
DB03059,3033
DB03612,3033
DB00114,2571
DB00142,2571
DB00091,819
DB00170,5624
DB00464,5624
DB00186,2555
DB00189,2555
DB00231,2555
DB00237,2555
DB00241,2555
DB00306,2555
DB00312,2555
DB00349,2555
DB00371,2555
DB00402,2555
DB00404,2555
DB00418,2555
DB00425,2555
DB00463,2555
DB00475,2555
DB00546,2555
DB00599,2555
DB00628,2555
DB00683,2555
DB00690,2555
DB00794,2555
DB00801,2555
DB00829,2555
DB00842,2555
DB00849,2555
DB00897,2555
DB01068,2555
DB01174,2555
DB01198,2555
DB01205,2555
DB01215,2555
DB01346,2555
DB01351,2555
DB01352,2555
DB01353,2555
DB01354,2555
DB01355,2555
DB01483,2555
DB01496,2555
DB01544,2555
DB01558,2555
DB01559,2555
DB01567,2555
DB01588,2555
DB01589,2555
DB01594,2555
DB01595,2555
DB01097,1723
DB01117,1723
DB02262,1723
DB02613,1723
DB03247,1723
DB03480,1723
DB03523,1723
DB03805,1723
DB04147,1723
DB04281,1723
DB04583,1723
DB07443,1723
DB07559,1723
DB07561,1723
DB07646,1723
DB07975,1723
DB07976,1723
DB07977,1723
DB07978,1723
DB08006,1723
DB08008,1723
DB08169,1723
DB08172,1723
DB08249,1723
DB00114,2806
DB00128,2806
DB00142,2806
DB02783,2806
DB00673,6869
DB01221,6869
DB04894,6869
DB06717,6869
DB00008,3455
DB00011,3455
DB00018,3455
DB00022,3455
DB00034,3455
DB00060,3455
DB00068,3455
DB00069,3455
DB00105,3455
DB00032,2492
DB00066,2492
DB00094,2492
DB00097,2492
DB04786,2492
DB00114,63826
DB00133,63826
DB00246,1815
DB00248,1815
DB00268,1815
DB00334,1815
DB00363,1815
DB00372,1815
DB00409,1815
DB00413,1815
DB00420,1815
DB00589,1815
DB00714,1815
DB00734,1815
DB00777,1815
DB00988,1815
DB01186,1815
DB01200,1815
DB01224,1815
DB01235,1815
DB01238,1815
DB01267,1815
DB01403,1815
DB05271,1815
DB00083,6616
DB00141,4669
DB00114,8942
DB00160,8942
DB07069,8942
DB00216,3357
DB00247,3357
DB00248,3357
DB00268,3357
DB00320,3357
DB00413,3357
DB00508,3357
DB00574,3357
DB00589,3357
DB00714,3357
DB00805,3357
DB01079,3357
DB01142,3357
DB01186,3357
DB01200,3357
DB01239,3357
DB01242,3357
DB01454,3357
DB00019,1991
DB00058,1991
DB00099,1991
DB02341,1991
DB03925,1991
DB00142,2906
DB00454,2906
DB01173,2906
DB01520,2906
DB03147,3712
DB04036,3712
DB00893,2495
DB00157,125
DB00898,125
DB01213,125
DB01907,125
DB02721,125
DB03461,125
DB03703,125
DB04077,125
DB04105,125
DB00157,4701
DB00036,2677
DB00055,2677
DB00100,2677
DB00142,2677
DB00170,2677
DB01022,2677
DB01125,2677
DB00114,4953
DB00127,4953
DB01917,4953
DB02209,4953
DB02824,4953
DB03856,4953
DB04083,4953
DB04263,4953
DB00246,1132
DB00321,1132
DB00334,1132
DB00340,1132
DB00363,1132
DB00376,1132
DB00387,1132
DB00420,1132
DB00424,1132
DB00458,1132
DB00496,1132
DB00540,1132
DB00572,1132
DB00622,1132
DB00715,1132
DB00725,1132
DB00747,1132
DB00767,1132
DB00777,1132
DB00785,1132
DB00809,1132
DB00835,1132
DB00934,1132
DB01036,1132
DB01069,1132
DB01142,1132
DB01151,1132
DB01224,1132
DB01238,1132
DB01239,1132
DB01403,1132
DB01591,1132
DB01625,1132
DB06702,1132
DB00583,1374
DB01074,1374
DB00118,4143
DB03191,4143
DB03431,4143
DB03611,4143
DB00157,3295
DB01907,3295
DB03192,3295
DB00114,211
DB00145,211
DB00148,1160
DB00184,57053
DB00202,57053
DB00333,57053
DB00674,57053
DB01090,57053
DB01116,57053
DB01161,57053
DB00210,6256
DB00307,6256
DB00459,6256
DB00523,6256
DB00749,6256
DB00926,6256
DB07557,6256
DB07863,6256
DB08063,6256
DB08402,6256
DB08601,6256
DB00145,8001
DB00431,8001
DB00466,8001
DB00257,3783
DB00468,3783
DB01110,3783
DB01159,3783
DB00142,2904
DB00454,2904
DB00502,2904
DB00949,2904
DB01043,2904
DB01520,2904
DB00527,801
DB00622,801
DB00623,801
DB00753,801
DB00831,801
DB00836,801
DB00850,801
DB00925,801
DB01023,801
DB01065,801
DB01069,801
DB01100,801
DB01115,801
DB01244,801
DB01373,801
DB01429,801
DB02868,801
DB03900,801
DB03977,801
DB04513,801
DB04825,801
DB04841,801
DB08039,801
DB08231,801
DB00193,4985
DB00295,4985
DB00318,4985
DB00321,4985
DB00327,4985
DB00333,4985
DB00497,4985
DB00611,4985
DB00647,4985
DB00704,4985
DB00708,4985
DB00813,4985
DB00836,4985
DB00844,4985
DB00854,4985
DB00899,4985
DB00921,4985
DB00956,4985
DB01081,4985
DB01183,4985
DB01192,4985
DB01439,4985
DB01444,4985
DB01452,4985
DB01497,4985
DB01535,4985
DB01548,4985
DB01565,4985
DB01571,4985
DB06274,4985
DB00288,301
DB00741,301
DB01234,301
DB00114,4942
DB00129,4942
DB02054,4942
DB02821,4942
DB00157,3939
DB01907,3939
DB02483,3939
DB02701,3939
DB03940,3939
DB00122,43
DB00382,43
DB00483,43
DB00545,43
DB00674,43
DB00677,43
DB00733,43
DB00805,43
DB00843,43
DB00944,43
DB00981,43
DB00989,43
DB01010,43
DB01122,43
DB01199,43
DB01245,43
DB01364,43
DB01400,43
DB01805,43
DB01928,43
DB02166,43
DB02226,43
DB02343,43
DB02404,43
DB02673,43
DB02825,43
DB02845,43
DB03005,43
DB03128,43
DB03283,43
DB03359,43
DB03740,43
DB03814,43
DB04021,43
DB04114,43
DB04556,43
DB04614,43
DB04615,43
DB04616,43
DB04617,43
DB07555,43
DB07701,43
DB07756,43
DB07822,43
DB07846,43
DB08167,43
DB08357,43
DB08615,43
DB00157,4708
DB00171,207
DB01169,207
DB01863,207
DB07584,207
DB07585,207
DB00218,23113
DB00365,23113
DB00467,23113
DB00487,23113
DB00537,23113
DB00685,23113
DB00978,23113
DB01059,23113
DB01137,23113
DB01155,23113
DB01165,23113
DB01208,23113
DB01405,23113
DB04576,23113
DB00270,775
DB00308,775
DB00381,775
DB00393,775
DB00401,775
DB00568,775
DB00622,775
DB00653,775
DB00661,775
DB01023,775
DB01054,775
DB01115,775
DB01373,775
DB01388,775
DB06712,775
DB06751,775
DB00017,799
DB01278,799
DB00145,2741
DB00228,2741
DB00431,2741
DB00753,2741
DB00898,2741
DB01028,2741
DB01159,2741
DB01189,2741
DB01236,2741
DB01381,2741
DB03929,2741
DB00171,369
DB00171,27
DB01254,27
DB07664,27
DB00235,5139
DB00261,5139
DB00277,5139
DB00922,5139
DB01166,5139
DB01223,5139
DB01303,5139
DB01427,5139
DB04880,5139
DB05266,5139
DB08811,5139
DB00171,65061
DB00157,1109
DB00054,3674
DB00775,3674
DB00114,10558
DB00133,10558
DB00245,3269
DB00246,3269
DB00283,3269
DB00321,3269
DB00334,3269
DB00341,3269
DB00342,3269
DB00354,3269
DB00363,3269
DB00366,3269
DB00370,3269
DB00405,3269
DB00420,3269
DB00427,3269
DB00434,3269
DB00455,3269
DB00458,3269
DB00477,3269
DB00540,3269
DB00557,3269
DB00568,3269
DB00637,3269
DB00656,3269
DB00667,3269
DB00719,3269
DB00726,3269
DB00734,3269
DB00737,3269
DB00748,3269
DB00751,3269
DB00767,3269
DB00768,3269
DB00777,3269
DB00792,3269
DB00797,3269
DB00835,3269
DB00885,3269
DB00902,3269
DB00920,3269
DB00934,3269
DB00950,3269
DB00967,3269
DB00972,3269
DB00985,3269
DB01069,3269
DB01071,3269
DB01075,3269
DB01084,3269
DB01106,3269
DB01114,3269
DB01142,3269
DB01146,3269
DB01151,3269
DB01173,3269
DB01175,3269
DB01176,3269
DB01224,3269
DB01237,3269
DB01238,3269
DB01239,3269
DB01246,3269
DB01267,3269
DB01403,3269
DB01615,3269
DB01619,3269
DB01620,3269
DB04837,3269
DB04841,3269
DB04890,3269
DB06148,3269
DB06691,3269
DB06698,3269
DB06766,3269
DB08799,3269
DB08800,3269
DB08801,3269
DB08802,3269
DB01017,834
DB07733,834
DB07744,834
DB07916,834
DB00121,56922
DB00157,221
DB00114,113451
DB00125,113451
DB00149,51451
DB00246,3356
DB00247,3356
DB00248,3356
DB00268,3356
DB00321,3356
DB00334,3356
DB00363,3356
DB00370,3356
DB00408,3356
DB00409,3356
DB00413,3356
DB00420,3356
DB00434,3356
DB00458,3356
DB00472,3356
DB00477,3356
DB00502,3356
DB00540,3356
DB00589,3356
DB00604,3356
DB00656,3356
DB00679,3356
DB00696,3356
DB00714,3356
DB00715,3356
DB00726,3356
DB00734,3356
DB00751,3356
DB00777,3356
DB00805,3356
DB00843,3356
DB00875,3356
DB00924,3356
DB00933,3356
DB01069,3356
DB01079,3356
DB01142,3356
DB01149,3356
DB01151,3356
DB01186,3356
DB01200,3356
DB01224,3356
DB01238,3356
DB01239,3356
DB01242,3356
DB01267,3356
DB01287,3356
DB01392,3356
DB01403,3356
DB01442,3356
DB01454,3356
DB01488,3356
DB01614,3356
DB01618,3356
DB01621,3356
DB01622,3356
DB01623,3356
DB01624,3356
DB04599,3356
DB04842,3356
DB06144,3356
DB06148,3356
DB06288,3356
DB08810,3356
DB00104,6751
DB00398,3815
DB00619,3815
DB01254,3815
DB01268,3815
DB01962,3815
DB03431,3815
DB04868,3815
DB00142,2905
DB00145,2905
DB00454,2905
DB01520,2905
DB00200,326625
DB00811,5167
DB01143,5167
DB00171,94
DB00216,3355
DB00315,3355
DB00669,3355
DB00952,3355
DB00953,3355
DB00308,81033
DB00457,81033
DB00590,81033
DB01110,81033
DB01162,81033
DB00188,5707
DB01106,23620
DB00157,126
DB00898,126
DB01213,126
DB01711,126
DB01907,126
DB02131,126
DB02249,126
DB02659,126
DB02721,126
DB02757,126
DB02822,126
DB02871,126
DB03020,126
DB03061,126
DB03559,126
DB04071,126
DB04113,126
DB04312,126
DB04448,126
DB00033,3460
DB00171,10060
DB01016,10060
DB00188,5708
DB00186,2558
DB00189,2558
DB00231,2558
DB00237,2558
DB00241,2558
DB00306,2558
DB00312,2558
DB00349,2558
DB00371,2558
DB00402,2558
DB00404,2558
DB00418,2558
DB00463,2558
DB00475,2558
DB00546,2558
DB00599,2558
DB00628,2558
DB00683,2558
DB00690,2558
DB00794,2558
DB00801,2558
DB00829,2558
DB00842,2558
DB00849,2558
DB00897,2558
DB01068,2558
DB01174,2558
DB01198,2558
DB01205,2558
DB01215,2558
DB01351,2558
DB01352,2558
DB01353,2558
DB01354,2558
DB01355,2558
DB01483,2558
DB01496,2558
DB01544,2558
DB01558,2558
DB01559,2558
DB01567,2558
DB01588,2558
DB01589,2558
DB01594,2558
DB01595,2558
DB00157,4698
DB00374,5739
DB01088,5739
DB01160,5739
DB01240,5739
DB00216,3354
DB00246,3354
DB00334,3354
DB00363,3354
DB01224,3354
DB01238,3354
DB00186,2557
DB00189,2557
DB00231,2557
DB00237,2557
DB00241,2557
DB00306,2557
DB00312,2557
DB00349,2557
DB00371,2557
DB00404,2557
DB00418,2557
DB00463,2557
DB00475,2557
DB00599,2557
DB00628,2557
DB00683,2557
DB00690,2557
DB00794,2557
DB00842,2557
DB00849,2557
DB00897,2557
DB01068,2557
DB01174,2557
DB01351,2557
DB01352,2557
DB01353,2557
DB01354,2557
DB01355,2557
DB01483,2557
DB01496,2557
DB01544,2557
DB01558,2557
DB01595,2557
DB00157,219
DB00128,95
DB00114,79896
DB00156,79896
DB00347,8913
DB00568,8913
DB00593,8913
DB00661,8913
DB00909,8913
DB01388,8913
DB04841,8913
DB05246,8913
DB00228,513
DB00753,513
DB01028,513
DB01159,513
DB01189,513
DB01236,513
DB00157,4723
DB00131,5142
DB00201,5142
DB00277,5142
DB00651,5142
DB00806,5142
DB00824,5142
DB00920,5142
DB01088,5142
DB01113,5142
DB01412,5142
DB01427,5142
DB01647,5142
DB01791,5142
DB01954,5142
DB01959,5142
DB02660,5142
DB03349,5142
DB03606,5142
DB03807,5142
DB03849,5142
DB04149,5142
DB04530,5142
DB05266,5142
DB06909,5142
DB08299,5142
DB00808,3753
DB00167,3376
DB00121,5095
DB00157,4719
DB00122,9468
DB00384,6339
DB00594,6339
DB00583,1384
DB01992,1384
DB02648,1384
DB00384,6340
DB00594,6340
DB00707,3949
DB02944,3949
DB00157,4724
DB00211,148
DB00246,148
DB00298,148
DB00321,148
DB00334,148
DB00346,148
DB00363,148
DB00368,148
DB00388,148
DB00397,148
DB00420,148
DB00449,148
DB00450,148
DB00457,148
DB00458,148
DB00477,148
DB00540,148
DB00543,148
DB00590,148
DB00598,148
DB00610,148
DB00622,148
DB00656,148
DB00668,148
DB00679,148
DB00692,148
DB00696,148
DB00699,148
DB00706,148
DB00723,148
DB00726,148
DB00734,148
DB00751,148
DB00777,148
DB00797,148
DB00831,148
DB00852,148
DB00865,148
DB00875,148
DB00925,148
DB00934,148
DB00935,148
DB00964,148
DB01049,148
DB01069,148
DB01136,148
DB01142,148
DB01149,148
DB01151,148
DB01162,148
DB01175,148
DB01186,148
DB01200,148
DB01224,148
DB01238,148
DB01253,148
DB01267,148
DB01287,148
DB01295,148
DB01364,148
DB01365,148
DB01403,148
DB01472,148
DB01576,148
DB01579,148
DB01614,148
DB01622,148
DB01624,148
DB06144,148
DB06262,148
DB06694,148
DB06706,148
DB06707,148
DB06711,148
DB00389,7173
DB00509,7173
DB00550,7173
DB00763,7173
DB01370,7018
DB00072,2064
DB01259,2064
DB00157,4713
DB00157,8854
DB00162,8854
DB00755,8854
DB01907,8854
DB00980,4543
DB01065,4543
DB06594,4543
DB00095,3683
DB00098,3683
DB00227,3683
DB02177,3683
DB03932,3683
DB04724,3683
DB06972,3683
DB07486,3683
DB00114,586
DB00142,586
DB00149,586
DB00161,586
DB00167,586
DB07544,586
DB00114,23464
DB00145,23464
DB00125,435
DB02267,435
DB03814,435
DB00559,1909
DB04674,1909
DB06268,1909
DB00157,131
DB01907,131
DB00186,2556
DB00189,2556
DB00231,2556
DB00237,2556
DB00241,2556
DB00306,2556
DB00312,2556
DB00349,2556
DB00371,2556
DB00402,2556
DB00404,2556
DB00418,2556
DB00425,2556
DB00463,2556
DB00475,2556
DB00546,2556
DB00599,2556
DB00628,2556
DB00683,2556
DB00690,2556
DB00794,2556
DB00801,2556
DB00829,2556
DB00842,2556
DB00849,2556
DB00897,2556
DB01068,2556
DB01174,2556
DB01198,2556
DB01205,2556
DB01215,2556
DB01351,2556
DB01352,2556
DB01353,2556
DB01354,2556
DB01355,2556
DB01483,2556
DB01496,2556
DB01544,2556
DB01558,2556
DB01559,2556
DB01567,2556
DB01588,2556
DB01589,2556
DB01594,2556
DB01595,2556
DB00157,51079
DB00627,23475
DB00040,2642
DB00128,444
DB00139,444
DB00114,2805
DB00128,2805
DB00142,2805
DB00151,2805
DB04299,2805
DB00445,1105
DB00193,3358
DB00246,3358
DB00247,3358
DB00248,3358
DB00268,3358
DB00334,3358
DB00363,3358
DB00370,3358
DB00408,3358
DB00413,3358
DB00420,3358
DB00434,3358
DB00574,3358
DB00589,3358
DB00656,3358
DB00714,3358
DB00734,3358
DB00777,3358
DB00805,3358
DB01079,3358
DB01142,3358
DB01149,3358
DB01186,3358
DB01191,3358
DB01200,3358
DB01224,3358
DB01238,3358
DB01239,3358
DB01242,3358
DB01267,3358
DB01392,3358
DB01403,3358
DB01454,3358
DB06144,3358
DB06148,3358
DB06594,3358
DB00142,116444
DB00145,116444
DB01159,116444
DB01173,116444
DB01520,116444
DB00232,762
DB00273,762
DB00311,762
DB00436,762
DB00562,762
DB00606,762
DB00703,762
DB00774,762
DB00819,762
DB00869,762
DB00880,762
DB00909,762
DB00999,762
DB01021,762
DB01144,762
DB01194,762
DB00009,2243
DB00015,2243
DB00029,2243
DB00031,2243
DB00364,2243
DB02944,2243
DB00367,6715
DB00157,5860
DB01907,5860
DB03814,5860
DB00157,126328
DB00157,2597
DB01907,2597
DB02059,2597
DB03893,2597
DB07347,2597
DB00121,5096
DB00161,5096
DB00157,4706
DB00242,5422
DB00631,5422
DB01073,5422
DB01280,5422
DB00170,8858
DB00157,4695
DB00157,3248
DB00228,3778
DB00356,3778
DB00436,3778
DB00774,3778
DB00999,3778
DB01003,3778
DB01110,3778
DB01119,3778
DB01159,3778
DB00157,216
DB00162,216
DB00755,216
DB01907,216
DB04447,216
DB00294,5241
DB00304,5241
DB00351,5241
DB00367,5241
DB00378,5241
DB00396,5241
DB00588,5241
DB00603,5241
DB00717,5241
DB00823,5241
DB00834,5241
DB00957,5241
DB01395,5241
DB01406,5241
DB01431,5241
DB02998,5241
DB04787,5241
DB06713,5241
DB00157,3420
DB00202,1129
DB00246,1129
DB00280,1129
DB00321,1129
DB00332,1129
DB00334,1129
DB00340,1129
DB00363,1129
DB00376,1129
DB00383,1129
DB00387,1129
DB00392,1129
DB00411,1129
DB00420,1129
DB00424,1129
DB00434,1129
DB00458,1129
DB00462,1129
DB00483,1129
DB00496,1129
DB00505,1129
DB00508,1129
DB00517,1129
DB00540,1129
DB00572,1129
DB00622,1129
DB00715,1129
DB00725,1129
DB00728,1129
DB00747,1129
DB00767,1129
DB00777,1129
DB00785,1129
DB00804,1129
DB00809,1129
DB00835,1129
DB00907,1129
DB00934,1129
DB01019,1129
DB01036,1129
DB01062,1129
DB01069,1129
DB01085,1129
DB01135,1129
DB01142,1129
DB01148,1129
DB01151,1129
DB01224,1129
DB01226,1129
DB01231,1129
DB01238,1129
DB01239,1129
DB01336,1129
DB01337,1129
DB01338,1129
DB01403,1129
DB01409,1129
DB01591,1129
DB06702,1129
DB08801,1129
DB00120,10056
DB00127,54498
DB00148,2593
DB00536,2593
DB01752,2593
DB02751,2593
DB00089,2346
DB00142,2346
DB06928,2346
DB07754,2346
DB00151,1036
DB00157,1036
DB00157,5959
DB00162,5959
DB00157,5160
DB00217,151
DB00246,151
DB00248,151
DB00268,151
DB00292,151
DB00334,151
DB00363,151
DB00368,151
DB00413,151
DB00484,151
DB00575,151
DB00589,151
DB00668,151
DB00696,151
DB00697,151
DB00714,151
DB00726,151
DB00734,151
DB00800,151
DB00925,151
DB01142,151
DB01186,151
DB01200,151
DB01224,151
DB01238,151
DB01267,151
DB01363,151
DB01392,151
DB01403,151
DB01577,151
DB06262,151
DB06694,151
DB00167,36
DB00313,36
DB00157,3156
DB00227,3156
DB00439,3156
DB00641,3156
DB01076,3156
DB01095,3156
DB01098,3156
DB01992,3156
DB03169,3156
DB03431,3156
DB03461,3156
DB04377,3156
DB04447,3156
DB06693,3156
DB06846,3156
DB00211,147
DB00246,147
DB00298,147
DB00334,147
DB00346,147
DB00363,147
DB00368,147
DB00388,147
DB00420,147
DB00457,147
DB00477,147
DB00590,147
DB00598,147
DB00622,147
DB00668,147
DB00679,147
DB00696,147
DB00706,147
DB00723,147
DB00726,147
DB00734,147
DB00745,147
DB00777,147
DB01142,147
DB01149,147
DB01162,147
DB01186,147
DB01200,147
DB01224,147
DB01238,147
DB01255,147
DB01267,147
DB01403,147
DB01576,147
DB01579,147
DB01608,147
DB01614,147
DB01622,147
DB06144,147
DB06262,147
DB06694,147
DB00157,7923
DB03461,7923
DB00246,1814
DB00248,1814
DB00268,1814
DB00334,1814
DB00363,1814
DB00391,1814
DB00409,1814
DB00413,1814
DB00502,1814
DB00589,1814
DB00714,1814
DB00734,1814
DB00988,1814
DB01100,1814
DB01184,1814
DB01186,1814
DB01200,1814
DB01224,1814
DB01235,1814
DB01238,1814
DB01239,1814
DB01267,1814
DB01392,1814
DB01403,1814
DB05271,1814
DB06288,1814
DB00157,220
DB00162,220
DB00198,4663
DB00548,6716
DB00157,1962
DB00157,3163
DB00157,4190
DB01907,4190
DB03461,4190
DB00108,3676
DB06822,3676
DB00157,8644
DB00905,8644
DB01536,8644
DB01698,8644
DB02056,8644
DB02266,8644
DB03461,8644
DB07700,8644
DB00162,112724
DB00140,645
DB00157,645
DB02073,645
DB03247,645
DB03461,645
DB04345,645
DB04363,645
DB00157,4715
DB00098,909
DB00157,224
DB00142,2572
DB00114,29968
DB00142,29968
DB00157,4199
DB03461,4199
DB01675,27034
DB03147,27034
DB00142,2730
DB00151,2730
DB00174,4677
DB00155,23564
DB00157,5161
DB00287,5737
DB00654,5737
DB00905,5737
DB01160,5737
DB08819,5737
DB00149,9836
DB00120,7054
DB00135,7054
DB00360,7054
DB00765,7054
DB03552,7054
DB04400,7054
DB00122,5130
DB00116,4522
DB00157,4522
DB02358,4522
DB03461,4522
DB04322,4522
DB00114,2731
DB00145,2731
DB00157,1646
DB01586,1646
DB03461,1646
DB07768,1646
DB01133,5770
DB01734,5770
DB01769,5770
DB01820,5770
DB02014,5770
DB02072,5770
DB02259,5770
DB02420,5770
DB02436,5770
DB02615,5770
DB02620,5770
DB02622,5770
DB02651,5770
DB02662,5770
DB02784,5770
DB02827,5770
DB02977,5770
DB03102,5770
DB03154,5770
DB03311,5770
DB03483,5770
DB03557,5770
DB03661,5770
DB03670,5770
DB03714,5770
DB03982,5770
DB04001,5770
DB04088,5770
DB04142,5770
DB04204,5770
DB04285,5770
DB04525,5770
DB04800,5770
DB06829,5770
DB06887,5770
DB07130,5770
DB07134,5770
DB07197,5770
DB07263,5770
DB07289,5770
DB07295,5770
DB07298,5770
DB07480,5770
DB07651,5770
DB07719,5770
DB07730,5770
DB08001,5770
DB08003,5770
DB08147,5770
DB08371,5770
DB08397,5770
DB08549,5770
DB08591,5770
DB08593,5770
DB08783,5770
DB00121,31
DB00651,27115
DB00920,27115
DB00020,1438
DB00893,3043
DB02126,3043
DB03014,3043
DB07427,3043
DB07428,3043
DB07645,3043
DB08077,3043
DB08262,3043
DB08486,3043
DB08632,3043
DB00975,10846
DB01113,10846
DB08383,10846
DB08384,10846
DB08386,10846
DB08387,10846
DB08389,10846
DB08391,10846
DB08811,10846
DB08814,10846
DB00193,4986
DB00295,4986
DB00318,4986
DB00321,4986
DB00327,4986
DB00370,4986
DB00454,4986
DB00497,4986
DB00611,4986
DB00647,4986
